"model","length","year","price","url"
"50 ft 2002 Beneteau 50","50","2002","239891","https://au.yachtworld.com/boats/2002/beneteau-50-3054186/"
"46 ft 1999 Beneteau Oceanis","46","1999","239891","https://au.yachtworld.com/boats/1999/beneteau-oceanis-3651813/"
"45 ft 2009 Beneteau Oceanis 46","45","2009","239891","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3494719/"
"42 ft 2007 Beneteau 423","42","2007","241249","https://au.yachtworld.com/boats/2007/beneteau-423-3558864/"
"40 ft 2006 Beneteau First 40.7","40","2006","241400","https://au.yachtworld.com/boats/2006/beneteau-first-40-7-3241371/"
"49 ft 2003 Beneteau Oceanis 50","49","2003","242208","https://au.yachtworld.com/boats/2003/beneteau-oceanis-50-3608926/"
"46 ft 2009 Beneteau Oceanis 46","46","2009","242208","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3156672/"
"47 ft 2007 Beneteau Oceanis 46","47","2007","243845","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3244732/"
"46 ft 2006 Beneteau Oceanis Clipper 473","46","2006","243845","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-473-3514609/"
"44 ft 2009 Beneteau First 45","44","2009","243845","https://au.yachtworld.com/boats/2009/beneteau-first-45-3647553/"
"44 ft 2007 Beneteau Oceanis 46","44","2007","243845","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3580978/"
"42 ft 2007 Beneteau Oceanis 46","42","2007","243845","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3245509/"
"50 ft 2000 Beneteau 50","50","2000","244436","https://au.yachtworld.com/boats/2000/beneteau-50-3600692/"
"51 ft 2009 Beneteau Cyclades 50","51","2009","245481","https://au.yachtworld.com/boats/2009/beneteau-cyclades-50-2719994/"
"48 ft 2008 Beneteau Oceanis 50","48","2008","245481","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3559980/"
"44 ft 2008 Beneteau FIRST 45","44","2008","245481","https://au.yachtworld.com/boats/2008/beneteau-first-45-3248641/"
"40 ft 2009 Beneteau First 40","40","2009","245481","https://au.yachtworld.com/boats/2009/beneteau-first-40-3055760/"
"43 ft 2008 Beneteau 43","43","2008","247435","https://au.yachtworld.com/boats/2008/beneteau-43-3615937/"
"42 ft 2006 Beneteau 423","42","2006","247435","https://au.yachtworld.com/boats/2006/beneteau-423-3652903/"
"55 ft 2006 Beneteau Oceanis 523","55","2006","248754","https://au.yachtworld.com/boats/2006/beneteau-oceanis-523-3470526/"
"42 ft 2006 Beneteau 423","42","2006","248793","https://au.yachtworld.com/boats/2006/beneteau-423-3565255/"
"42 ft 2006 Beneteau 423","42","2006","248793","https://au.yachtworld.com/boats/2006/beneteau-423-3573760/"
"50 ft 1996 Beneteau Farr model sloop","50","1996","248944","https://au.yachtworld.com/boats/1996/beneteau-farr-model-sloop-3607797/"
"44 ft 2006 Beneteau First 44.7","44","2006","248944","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3535390/"
"39 ft 2009 Beneteau Oceanis 40","39","2009","248944","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3650118/"
"47 ft 2004 Beneteau 473","47","2004","250855","https://au.yachtworld.com/boats/2004/beneteau-473-2087671/"
"42 ft 2007 Beneteau 423","42","2007","250969","https://au.yachtworld.com/boats/2007/beneteau-423-3550467/"
"42 ft 2007 Beneteau 423","42","2007","250969","https://au.yachtworld.com/boats/2007/beneteau-423-3582731/"
"47 ft 2003 Beneteau Oceanis 473","47","2003","251961","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-2947518/"
"47 ft 2005 Beneteau Oceanis Clipper 473","47","2005","253226","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-473-3641490/"
"49 ft 2010 Beneteau Oceanis 50","49","2010","253664","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3597392/"
"44 ft 2009 Beneteau First 45","44","2009","253664","https://au.yachtworld.com/boats/2009/beneteau-first-45-3642475/"
"43 ft 2008 Beneteau Oceanis 43","43","2008","253664","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3249627/"
"46 ft 2002 Beneteau Oceanis 473","46","2002","254126","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-2425920/"
"49 ft 1999 Beneteau 50","49","1999","254225","https://au.yachtworld.com/boats/1999/beneteau-50-3595682/"
"46 ft 2008 Beneteau Oceanis 46","46","2008","254225","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3172197/"
"47 ft 2003 Beneteau America 473","47","2003","254979","https://au.yachtworld.com/boats/2003/beneteau-america-473-3541843/"
"44 ft 2005 Beneteau 44.7","44","2005","254979","https://au.yachtworld.com/boats/2005/beneteau-44-7-3571599/"
"43 ft 2008 Beneteau 43","43","2008","254979","https://au.yachtworld.com/boats/2008/beneteau-43-3569655/"
"43 ft 2008 Beneteau America 43","43","2008","255733","https://au.yachtworld.com/boats/2008/beneteau-america-43-3543403/"
"46 ft 2000 Beneteau 461","46","2000","256337","https://au.yachtworld.com/boats/2000/beneteau-oceanis-461-3167637/"
"46 ft 1999 Beneteau Oceanis 461","46","1999","256337","https://au.yachtworld.com/boats/1999/beneteau-oceanis-461-2779610/"
"44 ft 2005 Beneteau First 44.7","44","2005","256337","https://au.yachtworld.com/boats/2005/beneteau-first-44-7-3549763/"
"44 ft 2009 Beneteau First 45","44","2009","256488","https://au.yachtworld.com/boats/2009/beneteau-first-45-3595721/"
"47 ft 2002 Beneteau First 47.7","47","2002","257408","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3647861/"
"48 ft 2007 Beneteau Oceanis 50","48","2007","258574","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3052352/"
"47 ft 2001 Beneteau First 47.7","47","2001","258635","https://au.yachtworld.com/boats/2001/beneteau-first-47-7-3554682/"
"46 ft 2006 Beneteau Oceanis 473","46","2006","258635","https://au.yachtworld.com/boats/2006/beneteau-oceanis-473-3151841/"
"40 ft 2009 Beneteau 40","40","2009","258751","https://au.yachtworld.com/boats/2009/beneteau-40-3134131/"
"49 ft 2006 Beneteau Oceanis 50","49","2006","260210","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3641715/"
"47 ft 2007 Beneteau Oceanis 46","47","2007","260210","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3466884/"
"50 ft 2000 Beneteau 50","50","2000","261847","https://au.yachtworld.com/boats/2000/beneteau-50-2787169/"
"50 ft 2010 Beneteau Oceanis 50","50","2010","261847","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3598115/"
"50 ft 2006 Beneteau Oceanis 50","50","2006","261847","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3003726/"
"50 ft 2008 Beneteau Oceanis 50","50","2008","261847","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3161248/"
"50 ft 2006 Beneteau Oceanis 50","50","2006","261847","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3150193/"
"49 ft 2006 Beneteau Oceanis 50","49","2006","261847","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3509132/"
"48 ft 2006 Beneteau Oceanis 50","48","2006","261847","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-2720013/"
"47 ft 2007 Beneteau Oceanis 46","47","2007","261847","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3136317/"
"51 ft 2007 Beneteau Cyclades 50","51","2007","263881","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-3589343/"
"44 ft 2006 Beneteau First 44.7","44","2006","263881","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3238098/"
"50 ft 2000 Beneteau Bruce Farr 50","50","2000","264031","https://au.yachtworld.com/boats/2000/beneteau-bruce-farr-50-3611630/"
"49 ft 2007 Beneteau Oceanis 50","49","2007","265938","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3555088/"
"47 ft 2002 Beneteau Oceanis 473","47","2002","266898","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-3596444/"
"44 ft 2008 Beneteau FIRST 45","44","2008","267256","https://au.yachtworld.com/boats/2008/beneteau-first-45-3525692/"
"49 ft 2010 Beneteau Oceanis 50","49","2010","268393","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3610164/"
"48 ft 2007 Beneteau Oceanis 50","48","2007","268393","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3580966/"
"48 ft 2010 Beneteau Oceanis 50","48","2010","268393","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3650294/"
"50 ft 2002 Beneteau 50","50","2002","270029","https://au.yachtworld.com/boats/2002/beneteau-50-3605631/"
"49 ft 2008 Beneteau Oceanis 50","49","2008","270029","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3617514/"
"49 ft 2007 Beneteau Oceanis 50","49","2007","270029","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3481093/"
"49 ft 2002 Beneteau 50","49","2002","270029","https://au.yachtworld.com/boats/2002/beneteau-50-3605003/"
"47 ft 2004 Beneteau 473","47","2004","270066","https://au.yachtworld.com/boats/2004/beneteau-473-3240661/"
"47 ft 2003 Beneteau 473","47","2003","270066","https://au.yachtworld.com/boats/2003/beneteau-473-3581180/"
"47 ft 2001 Beneteau 473","47","2001","270066","https://au.yachtworld.com/boats/2001/beneteau-473-3504379/"
"47 ft 2002 Beneteau 473 Two Cabin","47","2002","270066","https://au.yachtworld.com/boats/2002/beneteau-473-3570697/"
"47 ft 2005 Beneteau First 47.7","47","2005","270066","https://au.yachtworld.com/boats/2005/beneteau-first-47-7-2990483/"
"47 ft 2002 Beneteau 473","47","2002","270821","https://au.yachtworld.com/boats/2002/beneteau-473-3563728/"
"44 ft 2006 Beneteau First 44.7","44","2006","271230","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3226951/"
"51 ft 2008 Beneteau Cyclades 51.5","51","2008","271424","https://au.yachtworld.com/boats/2008/beneteau-cyclades-51-5-3649028/"
"47 ft 2002 Beneteau 473","47","2002","271424","https://au.yachtworld.com/boats/2002/beneteau-473-3539920/"
"47 ft 2002 Beneteau First 47.7","47","2002","271424","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3606500/"
"47 ft 2006 Beneteau Oceanis 46","47","2006","271575","https://au.yachtworld.com/boats/2006/beneteau-oceanis-46-3520731/"
"44 ft 2006 Beneteau First 44.7","44","2006","272643","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3191880/"
"50 ft 2007 Beneteau Oceanis 50","50","2007","273280","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3589415/"
"50 ft 2007 Beneteau Oceanis 50","50","2007","273671","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3514463/"
"47 ft 2005 Beneteau 473","47","2005","275347","https://au.yachtworld.com/boats/2005/beneteau-473-3163510/"
"53 ft 2007 Beneteau Oceanis 523","53","2007","276576","https://au.yachtworld.com/boats/2007/beneteau-oceanis-523-3573711/"
"48 ft 2006 Beneteau Oceanis 50","48","2006","276576","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3550826/"
"48 ft 2008 Beneteau Oceanis 50","48","2008","276576","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3215784/"
"48 ft 2006 Beneteau Oceanis 50","48","2006","276576","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3554204/"
"45 ft 2008 Beneteau FIRST 45","45","2008","277885","https://au.yachtworld.com/boats/2008/beneteau-first-45-3616286/"
"54 ft 2009 Beneteau Oceanis 54","54","2009","278212","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-2791046/"
"50 ft 2006 Beneteau Oceanis 50","50","2006","278212","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3024632/"
"48 ft 2007 Beneteau Oceanis 50","48","2007","278212","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3645075/"
"46 ft 2010 Beneteau First 45","46","2010","278212","https://au.yachtworld.com/boats/2010/beneteau-first-45-3227091/"
"44 ft 2008 Beneteau Oceanis 46","44","2008","278212","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3594326/"
"46 ft 2002 Beneteau 473","46","2002","278365","https://au.yachtworld.com/boats/2002/beneteau-473-3612888/"
"43 ft 2010 Beneteau 43","43","2010","279119","https://au.yachtworld.com/boats/2010/beneteau-43-3647382/"
"50 ft 2009 Beneteau Oceanis 50","50","2009","283546","https://au.yachtworld.com/boats/2009/beneteau-oceanis-50-2287603/"
"50 ft 2008 Beneteau Oceanis 50","50","2008","283546","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3571410/"
"50 ft 2003 Beneteau Oceanis 50","50","2003","285154","https://au.yachtworld.com/boats/2003/beneteau-oceanis-50-3621424/"
"47 ft 2002 Beneteau 473","47","2002","285154","https://au.yachtworld.com/boats/2002/beneteau-473-3651868/"
"44 ft 2006 Beneteau First 44.7","44","2006","285154","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3529013/"
"46 ft 2007 Beneteau 46","46","2007","285908","https://au.yachtworld.com/boats/2007/beneteau-46-3648656/"
"49 ft 2007 Beneteau Oceanis 50","49","2007","286313","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3130951/"
"52 ft 2006 Beneteau Oceanis Clipper 523","52","2006","286395","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-523-3070349/"
"49 ft 2007 Beneteau Oceanis 50","49","2007","286395","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3648427/"
"49 ft 2007 Beneteau FIRST 50","49","2007","286395","https://au.yachtworld.com/boats/2007/beneteau-first-50-3600929/"
"44 ft 2008 Beneteau FIRST 45","44","2008","286395","https://au.yachtworld.com/boats/2008/beneteau-first-45-2934061/"
"44 ft 2008 Beneteau Oceanis 46","44","2008","286395","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3586275/"
"44 ft 2008 Beneteau First 45","44","2008","286395","https://au.yachtworld.com/boats/2008/beneteau-first-45-3603557/"
"41 ft 2004 Beneteau Oceanis Clipper 423","41","2004","288031","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-423-1784174/"
"49 ft 2006 Beneteau Oceanis 50","49","2006","288435","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3619543/"
"51 ft 2007 Beneteau Oceanis 523 Clipper","51","2007","291304","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-523-3559278/"
"49 ft 1998 Beneteau 50","49","1998","292444","https://au.yachtworld.com/boats/1998/beneteau-50-3139294/"
"54 ft 2009 Beneteau Oceanis 54","54","2009","292941","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-2545580/"
"50 ft 2002 Beneteau 50","50","2002","292941","https://au.yachtworld.com/boats/2002/beneteau-50-3149629/"
"50 ft 2002 Beneteau 50","50","2002","292941","https://au.yachtworld.com/boats/2002/beneteau-50-3581335/"
"49 ft 2009 Beneteau Oceanis 46","49","2009","292941","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3581319/"
"50 ft 2003 Beneteau 50","50","2003","293314","https://au.yachtworld.com/boats/2003/beneteau-50-3588044/"
"58 ft 2007 Beneteau Oceanis 523 Clipper","58","2007","294206","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-523-3496620/"
"53 ft 2005 Beneteau Oceanis Clipper 523","53","2005","294206","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3503627/"
"46 ft 2008 Beneteau America 46","46","2008","294206","https://au.yachtworld.com/boats/2008/beneteau-america-46-3542268/"
"53 ft 2007 Beneteau Oceanis 523 Clipper","53","2007","294578","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-523-3085432/"
"46 ft 2008 Beneteau 46 - two stateroom","46","2008","299487","https://au.yachtworld.com/boats/2008/beneteau-46-two-stateroom-3520083/"
"47 ft 2004 Beneteau 473","47","2004","300241","https://au.yachtworld.com/boats/2004/beneteau-473-3611237/"
"47 ft 2008 Beneteau Oceanis 46","47","2008","300241","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3505106/"
"46 ft 2008 Beneteau 46","46","2008","300241","https://au.yachtworld.com/boats/2008/beneteau-46-3566844/"
"50 ft 2006 Beneteau Oceanis 50","50","2006","300996","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3651777/"
"52 ft 2005 Beneteau Oceanis 523 Clipper","52","2005","301124","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3555886/"
"50 ft 2004 Beneteau 50","50","2004","301599","https://au.yachtworld.com/boats/2004/beneteau-50-3552178/"
"50 ft 2007 Beneteau 50","50","2007","301599","https://au.yachtworld.com/boats/2007/beneteau-50-3598532/"
"43 ft 2008 Beneteau Oceanis 43","43","2008","301599","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3653177/"
"47 ft 2005 Beneteau 473","47","2005","301750","https://au.yachtworld.com/boats/2005/beneteau-473-3485098/"
"48 ft 2007 Beneteau Oceanis 50","48","2007","301942","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3609481/"
"53 ft 2005 Beneteau Oceanis 523","53","2005","302760","https://au.yachtworld.com/boats/2005/beneteau-oceanis-523-3640186/"
"53 ft 2005 Beneteau Oceanis 523","53","2005","302760","https://au.yachtworld.com/boats/2005/beneteau-oceanis-523-3606782/"
"53 ft 2005 Beneteau Oceanis 523 Clipper","53","2005","302760","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3646063/"
"51 ft 2006 Beneteau Oceanis 523 B","51","2006","302760","https://au.yachtworld.com/boats/2006/beneteau-oceanis-523-b-3191362/"
"50 ft 2010 Beneteau Oceanis 50","50","2010","302760","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3605547/"
"49 ft 2007 Beneteau First 50","49","2007","307670","https://au.yachtworld.com/boats/2007/beneteau-first-50-3474897/"
"51 ft 2007 Beneteau Oceanis 523","51","2007","309306","https://au.yachtworld.com/boats/2007/beneteau-oceanis-523-3643770/"
"46 ft 2008 Beneteau Oceanis 46","46","2008","312311","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3549098/"
"47 ft 2003 Beneteau 473","47","2003","315329","https://au.yachtworld.com/boats/2003/beneteau-473-3597511/"
"46 ft 2008 Beneteau 46","46","2008","316687","https://au.yachtworld.com/boats/2008/beneteau-46-3565995/"
"46 ft 2008 Beneteau America 46","46","2008","316838","https://au.yachtworld.com/boats/2008/beneteau-america-46-3593607/"
"52 ft 2005 Beneteau Oceanis 523","52","2005","319126","https://au.yachtworld.com/boats/2005/beneteau-oceanis-523-2934072/"
"50 ft 2007 Beneteau First 50","50","2007","319126","https://au.yachtworld.com/boats/2007/beneteau-first-50-2835021/"
"53 ft 2005 Beneteau Oceanis Clipper 523","53","2005","324035","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3188914/"
"49 ft 2007 Beneteau FIRST 50","49","2007","324035","https://au.yachtworld.com/boats/2007/beneteau-first-50-3562290/"
"43 ft 2007 Beneteau First 50","43","2007","324035","https://au.yachtworld.com/boats/2007/beneteau-first-50-3481820/"
"49 ft 2008 Beneteau 49","49","2008","318755","https://au.yachtworld.com/boats/2008/beneteau-49-3229442/"
"49 ft 2007 Beneteau 49","49","2007","324381","https://au.yachtworld.com/boats/2007/beneteau-49-3462303/"
"46 ft 2009 Beneteau 46","46","2009","325118","https://au.yachtworld.com/boats/2009/beneteau-46-3602798/"
"55 ft 2009 Beneteau Oceanis 54","55","2009","325672","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3646946/"
"54 ft 2010 Beneteau Oceanis 54","54","2010","325672","https://au.yachtworld.com/boats/2010/beneteau-oceanis-54-3619228/"
"49 ft 2008 Beneteau Oceanis 50","49","2008","325672","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3549761/"
"54 ft 2010 Beneteau Oceanis 54","54","2010","326490","https://au.yachtworld.com/boats/2010/beneteau-oceanis-54-3600222/"
"54 ft 2009 Beneteau Oceanis 54","54","2009","327308","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-2719787/"
"54 ft 2009 Beneteau Oceanis 54","54","2009","327308","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3248047/"
"47 ft 2002 Beneteau 473","47","2002","330416","https://au.yachtworld.com/boats/2002/beneteau-473-2840989/"
"46 ft 2007 Beneteau 46","46","2007","330416","https://au.yachtworld.com/boats/2007/beneteau-46-3215739/"
"50 ft 2007 Beneteau Oceanis 50","50","2007","331925","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3117631/"
"44 ft 2006 Beneteau Oceanis 46","44","2006","331925","https://au.yachtworld.com/boats/2006/beneteau-oceanis-46-3595391/"
"54 ft 2009 Beneteau Oceanis 54","54","2009","335491","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3650437/"
"54 ft 2009 Beneteau Oceanis 54","54","2009","335491","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3468371/"
"54 ft 2009 Beneteau Oceanis 54 / VAT PAID","54","2009","335491","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-vat-paid-3609029/"
"51 ft 2007 Beneteau Oceanis 523","51","2007","335491","https://au.yachtworld.com/boats/2007/beneteau-oceanis-523-3610571/"
"45 ft 2008 Beneteau FIRST 45","45","2008","336526","https://au.yachtworld.com/boats/2008/beneteau-first-45-3565965/"
"50 ft 2000 Beneteau 50","50","2000","339469","https://au.yachtworld.com/boats/2000/beneteau-50-3641045/"
"48 ft 2002 Beneteau 47.7","48","2002","339469","https://au.yachtworld.com/boats/2002/beneteau-47-7-3621116/"
"53 ft 2009 Beneteau Oceanis 54","53","2009","340810","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3561446/"
"52 ft 2007 Beneteau Oceanis Clipper 523","52","2007","342037","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-523-3645397/"
"46 ft 2010 Beneteau America 46","46","2010","342116","https://au.yachtworld.com/boats/2010/beneteau-america-46-2817223/"
"53 ft 2006 Beneteau Oceanis 523 Clipper","53","2006","343674","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-523-2726163/"
"52 ft 2005 Beneteau Oceanis 523 Clipper","52","2005","344846","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3619162/"
"54 ft 2009 Beneteau Oceanis","54","2009","345504","https://au.yachtworld.com/boats/2009/beneteau-oceanis-2820742/"
"47 ft 2005 Beneteau 473","47","2005","346862","https://au.yachtworld.com/boats/2005/beneteau-473-3647815/"
"46 ft 2008 Beneteau 46","46","2008","346862","https://au.yachtworld.com/boats/2008/beneteau-46-3562579/"
"46 ft 2008 Beneteau 461","46","2008","346862","https://au.yachtworld.com/boats/2008/beneteau-oceanis-461-3565312/"
"46 ft 2008 Beneteau America 46","46","2008","346862","https://au.yachtworld.com/boats/2008/beneteau-america-46-2800932/"
"53 ft 2005 Beneteau Oceanis 523 Clipper","53","2005","351011","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3500934/"
"49 ft 2007 Beneteau 49","49","2007","354406","https://au.yachtworld.com/boats/2007/beneteau-49-3655133/"
"49 ft 2009 Beneteau 49","49","2009","354556","https://au.yachtworld.com/boats/2009/beneteau-49-3649059/"
"49 ft 2008 Beneteau FIRST 50","49","2008","360039","https://au.yachtworld.com/boats/2008/beneteau-first-50-3654344/"
"49 ft 2008 Beneteau 49","49","2008","360591","https://au.yachtworld.com/boats/2008/beneteau-49-3200653/"
"49 ft 2008 Beneteau 49","49","2008","357410","https://au.yachtworld.com/boats/2008/beneteau-49-3645545/"
"46 ft 2007 Beneteau 46 Oceanis","46","2007","360591","https://au.yachtworld.com/boats/2007/beneteau-46-oceanis-3641565/"
"54 ft 2009 Beneteau Oceanis","54","2009","361949","https://au.yachtworld.com/boats/2009/beneteau-oceanis-3592243/"
"49 ft 2008 Beneteau 49","49","2008","368135","https://au.yachtworld.com/boats/2008/beneteau-49-3611994/"
"49 ft 2009 Beneteau 49 Oceanis","49","2009","368135","https://au.yachtworld.com/boats/2009/beneteau-49-oceanis-3584854/"
"49 ft 2008 Beneteau First 50 Sport","49","2008","368222","https://au.yachtworld.com/boats/2008/beneteau-first-50-sport-3648362/"
"52 ft 2006 Beneteau 523","52","2006","374170","https://au.yachtworld.com/boats/2006/beneteau-523-3525998/"
"53 ft 2009 Beneteau Oceanis 54","53","2009","376405","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3520794/"
"53 ft 2009 Beneteau Oceanis 54","53","2009","376405","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3123307/"
"47 ft 2004 Beneteau 473","47","2004","377037","https://au.yachtworld.com/boats/2004/beneteau-473-3621553/"
"50 ft 1997 Beneteau Sloop","50","1997","377188","https://au.yachtworld.com/boats/1997/beneteau-sloop-3543423/"
"46 ft 2009 Beneteau America 46","46","2009","377188","https://au.yachtworld.com/boats/2009/beneteau-america-46-3574367/"
"58 ft 2005 Beneteau 57","58","2005","382951","https://au.yachtworld.com/boats/2005/beneteau-57-3582746/"
"57 ft 2005 Beneteau 57","57","2005","382951","https://au.yachtworld.com/boats/2005/beneteau-57-3646166/"
"52 ft 2007 Beneteau 523","52","2007","384731","https://au.yachtworld.com/boats/2007/beneteau-523-3592136/"
"49 ft 2009 Beneteau FIRST 50","49","2009","392770","https://au.yachtworld.com/boats/2009/beneteau-first-50-3610179/"
"50 ft 2007 Beneteau Oceanis 50","50","2007","399819","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-2794216/"
"49 ft 2008 Beneteau First 50","49","2008","402589","https://au.yachtworld.com/boats/2008/beneteau-first-50-3491636/"
"52 ft 2007 Beneteau America 523","52","2007","405854","https://au.yachtworld.com/boats/2007/beneteau-america-523-3103478/"
"49 ft 2008 Beneteau 49","49","2008","407212","https://au.yachtworld.com/boats/2008/beneteau-49-3600620/"
"49 ft 2008 Beneteau First 50","49","2008","407499","https://au.yachtworld.com/boats/2008/beneteau-first-50-3116502/"
"56 ft 2003 Beneteau 57","56","2003","409135","https://au.yachtworld.com/boats/2003/beneteau-57-3489421/"
"50 ft 2007 Beneteau FIRST 50","50","2007","414906","https://au.yachtworld.com/boats/2007/beneteau-first-50-3612017/"
"49 ft 2008 Beneteau FIRST 50","49","2008","417318","https://au.yachtworld.com/boats/2008/beneteau-first-50-3486151/"
"58 ft 2004 Beneteau 57","58","2004","430000","https://au.yachtworld.com/boats/2004/beneteau-57-3602980/"
"58 ft 2005 Beneteau 57","58","2005","441866","https://au.yachtworld.com/boats/2005/beneteau-57-2528459/"
"54 ft 2009 Beneteau Oceanis 54","54","2009","441866","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-2719774/"
"52 ft 2006 Beneteau 523","52","2006","442064","https://au.yachtworld.com/boats/2006/beneteau-523-3579525/"
"49 ft 2009 Beneteau America 49","49","2009","451116","https://au.yachtworld.com/boats/2009/beneteau-america-49-2420137/"
"47 ft 2006 Beneteau 473","47","2006","451116","https://au.yachtworld.com/boats/2006/beneteau-473-3167108/"
"56 ft 2004 Beneteau 57","56","2004","451604","https://au.yachtworld.com/boats/2004/beneteau-57-2995523/"
"58 ft 2008 Beneteau 57","58","2008","456595","https://au.yachtworld.com/boats/2008/beneteau-57-3569218/"
"58 ft 2007 Beneteau 57","58","2007","458232","https://au.yachtworld.com/boats/2007/beneteau-57-3545528/"
"57 ft 2007 Beneteau 57","57","2007","466414","https://au.yachtworld.com/boats/2007/beneteau-57-2401845/"
"57 ft 2007 Beneteau 57","57","2007","466414","https://au.yachtworld.com/boats/2007/beneteau-57-3049265/"
"56 ft 2007 Beneteau 57","56","2007","474597","https://au.yachtworld.com/boats/2007/beneteau-57-3491099/"
